time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
76200,7/12/2021 19:53,38.10554376,-84.75733308,39.37008,47.736222,885.1852701,932.9214921,0,0,507.7756068,550.9120911,16,5,15.757,999.5225441,105.971132,17.2468074,507.7756068,0,0,0.223694,164.3,-2.8,2,0,1,1024,1024,1025,1208,0,0,0,28,158.7,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
76300,7/12/2021 19:53,38.10554387,-84.75733315,39.37008,47.736222,885.1852701,932.9214921,0,0.223694,507.8149769,550.9580229,16,5,15.757,999.5225441,105.971132,17.2468074,507.8149769,0.223694,0,0.223694,167.2,-2.6,2.8,0,1,1024,1024,1025,1184,0,0,0,24,161.8,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
76400,7/12/2021 19:53,38.10554401,-84.75733326,39.37008,47.736222,885.1852701,932.9214921,0,0.3131716,507.8674703,551.017078,16,5,15.757,999.5225441,105.971132,17.2468074,507.8674703,0.223694,-0.223694,0.223694,170,-3.6,1.4,0,1,1024,1024,1024,1180,0,0,0,24,164.6,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
76500,7/12/2021 19:53,38.10554417,-84.75733342,39.37008,47.736222,885.1852701,932.9214921,0,0.223694,507.9298063,551.0925373,16,5,15.757,999.5225441,105.971132,17.2468074,507.9298063,0.223694,0,0.223694,172.5,-4.5,1.1,0,1,1024,1024,1024,1176,0,0,0,23,169.3,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
76700,7/12/2021 19:53,38.10554451,-84.75733373,39.041996,47.3753296,885.2180785,932.5934081,0,0.3131716,508.057759,551.2467368,16,5,15.757,999.5225441,105.971132,17.2468074,508.057759,0.223694,-0.223694,0,176.3,-8.5,-0.2,0,1,1024,1024,1024,1175,0,0,0,23,171.5,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.5934081,39.041996,6,P-GPS,
76800,7/12/2021 19:53,38.10554462,-84.7573339,39.041996,47.3753296,885.2180785,932.5934081,0,0.223694,508.10041,551.3090728,16,5,15.757,999.5225441,105.971132,17.2468074,508.10041,0,-0.223694,0,178.1,-8.2,-1.9,0,1,1024,1024,1025,1171,0,0,0,22,173.4,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.5934081,39.041996,6,P-GPS,
76900,7/12/2021 19:53,38.10554463,-84.75733406,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.1069716,551.3517237,16,5,15.757,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,179.7,-6.9,-1.9,0,1,1024,1024,1026,1148,0,0,0,19,175.1,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.5934081,39.041996,6,P-GPS,
77000,7/12/2021 19:53,38.10554462,-84.75733418,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.1036908,551.3878129,16,5,15.757,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,181.3,-6.2,-1.4,0,1,1024,1024,1026,1121,0,0,0,15,176.8,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77100,7/12/2021 19:53,38.1055446,-84.75733432,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.10041,551.4304638,16,5,15.757,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,182.7,-5.5,-1.9,0,1,1024,1024,1025,1115,0,0,0,14,178.2,-19.2,0,94,3.939,3.97,3.977,3.971,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77200,7/12/2021 19:53,38.10554459,-84.75733447,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0938483,551.4731148,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,183.6,-4.9,-2,0,1,1024,1024,1028,1082,0,0,1,9,179.4,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77300,7/12/2021 19:53,38.10554452,-84.75733464,39.37008,47.7034136,885.2180785,932.9214921,0,0.223694,508.0708824,551.528889,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,-0.223694,0,184.3,-4.8,-1.5,0,1,1024,1024,1026,1081,0,0,0,9,180.4,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77400,7/12/2021 19:53,38.10554447,-84.75733483,39.37008,47.7034136,885.2180785,932.9214921,0,0.223694,508.057759,551.5846633,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,-0.223694,0,184.9,-4.6,-2.2,0,1,1024,1024,1026,1065,0,0,0,6,181.2,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77500,7/12/2021 19:53,38.1055444,-84.75733501,39.37008,47.7034136,885.2180785,932.9214921,0,0.223694,508.038074,551.6404376,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,-0.223694,0,185.2,-4.4,-3.1,0,1,1024,1024,1026,1052,0,0,0,4,181.7,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77600,7/12/2021 19:53,38.10554436,-84.7573352,39.37008,47.7034136,885.2180785,932.9214921,0,0.223694,508.0249506,551.6994927,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,-0.223694,0,185.3,-4.1,-3.8,0,1,1024,1024,1025,1030,0,0,0,1,182,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77700,7/12/2021 19:53,38.10554434,-84.75733538,39.37008,47.7034136,885.2180785,932.9214921,0,0.223694,508.018389,551.7487053,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,-0.223694,0,185.1,-3.5,-4.2,0,1,1024,1024,1026,1024,0,0,0,0,182.2,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77800,7/12/2021 19:53,38.10554435,-84.75733554,39.37008,47.7034136,885.2180785,932.9214921,0,0.223694,508.0216698,551.7946371,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,-0.223694,0,184.9,-3.4,-4.2,0,1,1024,1024,1025,1024,0,0,0,0,182.4,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
77900,7/12/2021 19:53,38.10554434,-84.75733566,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0216698,551.8307263,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.8,-3.7,-3.8,0,1,1024,1024,1025,1024,0,0,0,0,182.5,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78000,7/12/2021 19:53,38.10554436,-84.75733578,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0315123,551.8635347,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.8,-4.3,-3.8,0,1,1024,1024,1025,1024,0,0,0,0,182.6,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78100,7/12/2021 19:53,38.10554434,-84.75733587,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0282315,551.8930623,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.8,-4.9,-4,0,1,1024,1024,1025,1024,0,0,0,0,182.7,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78300,7/12/2021 19:53,38.10554435,-84.75733597,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0282315,551.9225898,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.8,-4.8,-3.2,0,1,1024,1024,1025,1024,0,0,0,0,182.8,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78400,7/12/2021 19:53,38.10554435,-84.75733601,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0315123,551.9324324,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.8,-4.2,-3,0,1,1024,1024,1024,1024,0,0,0,0,182.8,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78500,7/12/2021 19:53,38.10554433,-84.75733602,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0249506,551.938994,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.8,-4.1,-3.1,0,1,1024,1024,1024,1024,0,0,0,0,183,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78600,7/12/2021 19:53,38.10554433,-84.75733603,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0249506,551.9455557,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.9,-4.2,-2.9,0,1,1024,1024,1024,1024,0,0,0,0,183,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78700,7/12/2021 19:53,38.10554429,-84.75733606,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0085464,551.9619599,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.9,-4.3,-3.1,0,1,1024,1024,1024,1045,0,0,0,3,183.1,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78800,7/12/2021 19:53,38.10554427,-84.75733611,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0019848,551.9750833,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.9,-4.3,-3.5,0,1,1024,1024,1024,1045,0,0,0,3,183.1,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
78900,7/12/2021 19:53,38.10554425,-84.75733616,39.37008,47.7034136,885.2180785,932.9214921,0,0,507.9987039,551.9914875,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.8,-4.2,-3.8,0,1,1024,1024,1024,1073,0,0,0,7,183.2,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79000,7/12/2021 19:53,38.10554425,-84.7573362,39.37008,47.7034136,885.2180785,932.9214921,0,0,507.9987039,552.00133,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.8,-4.4,-3.9,0,1,1024,1024,1024,1076,0,0,0,8,183.3,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79100,7/12/2021 19:53,38.10554429,-84.75733618,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0151081,552.0177342,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,184.9,-4.4,-3.7,0,1,1024,1024,1024,1090,0,0,0,10,183.5,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79200,7/12/2021 19:53,38.10554434,-84.75733616,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0282315,552.0341384,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,185.2,-4.6,-3.3,0,1,1024,1024,1024,1090,0,0,0,10,183.7,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79300,7/12/2021 19:53,38.10554436,-84.7573362,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.038074,552.0472618,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,185.6,-4.7,-3.5,0,1,1024,1024,1024,1097,0,0,0,11,184,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79400,7/12/2021 19:53,38.10554439,-84.75733622,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0511974,552.0603851,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,186,-4.7,-3.8,0,1,1024,1024,1024,1098,0,0,0,11,184.3,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79500,7/12/2021 19:53,38.10554443,-84.75733626,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0643207,552.0767893,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,186.6,-4.5,-3.7,0,1,1024,1024,1024,1099,0,0,0,11,184.6,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79600,7/12/2021 19:53,38.10554447,-84.75733627,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0774441,552.0931935,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,187.2,-4.4,-3.3,0,1,1024,1024,1024,1111,0,0,0,13,185.1,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79700,7/12/2021 19:53,38.10554452,-84.75733625,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0971291,552.1128786,16,5,15.893,999.5225441,105.971132,17.2468074,508.1069716,0,0,0,187.9,-4,-3.1,0,1,1024,1024,1024,1127,0,0,0,16,185.5,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79800,7/12/2021 19:53,38.10554457,-84.75733622,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.1135333,552.1325636,16,5,15.893,999.5225441,105.971132,17.2468074,508.1135333,0,0,0,188.6,-3.5,-3,0,1,1024,1024,1024,1133,0,0,0,17,186.2,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
79900,7/12/2021 19:53,38.10554465,-84.7573362,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.1430609,552.1620912,16,5,15.893,999.5225441,105.971132,17.2468074,508.1430609,0,0,0,189.5,-3.8,-3.3,0,1,1024,1024,1024,1146,0,0,0,18,186.9,-19.2,0,94,3.936,3.966,3.971,3.964,0,0,11.956,91.31,932.9214921,39.37008,6,P-GPS,
80000,7/12/2021 19:53,38.10554474,-84.75733616,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.1758693,552.1981804,16,5,15.839,999.5225441,105.971132,17.2468074,508.1758693,0,0,0,190.5,-4.5,-3.1,0,1,1024,1024,1024,1173,0,0,0,23,189.8,-19.2,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
80300,7/12/2021 19:53,38.1055449,-84.757336,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2316436,552.2703589,16,5,15.839,999.5225441,105.971132,17.2468074,508.2316436,0,0,0,194.5,-4.8,-3.9,0,1,1024,1024,1024,1178,0,0,0,23,191,-19.2,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
80400,7/12/2021 19:53,38.10554496,-84.75733593,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2513286,552.2998864,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,196.3,-5.3,-2.9,0,1,1024,1024,1024,1180,0,0,0,24,192.3,-19.2,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
80500,7/12/2021 19:53,38.10554495,-84.75733592,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2480478,552.3064481,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,198,-5,-2.5,0,1,1024,1024,1024,1187,0,0,0,25,193.9,-19.3,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
80600,7/12/2021 19:53,38.10554495,-84.75733593,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2480478,552.3064481,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,199.8,-4.7,-3.5,0,1,1024,1024,1024,1198,0,0,0,26,195.5,-19.3,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
80700,7/12/2021 19:53,38.10554495,-84.75733594,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2513286,552.3130098,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,201.8,-4.6,-4.2,0,1,1024,1024,1024,1199,0,0,0,27,197.3,-19.4,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
80800,7/12/2021 19:53,38.10554495,-84.75733594,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2513286,552.3130098,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,203.8,-4.3,-4.2,0,1,1024,1024,1024,1200,0,0,0,27,201.1,-19.6,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
81000,7/12/2021 19:53,38.10554495,-84.75733595,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2480478,552.3162906,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,208.1,-3.7,-3.7,0,1,1024,1024,1024,1197,0,0,0,26,203.2,-19.7,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
81100,7/12/2021 19:53,38.10554493,-84.75733597,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2414861,552.3261332,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,210.2,-3.3,-4.3,0,1,1024,1024,1024,1185,0,0,0,24,205.3,-19.9,0,94,3.944,3.972,3.978,3.973,0,0,11.03,91.31,932.5934081,39.041996,6,P-GPS,
81200,7/12/2021 19:53,38.10554491,-84.75733597,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2349244,552.3326948,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,212.4,-3.3,-4.4,0,1,1024,1024,1024,1180,0,0,0,24,207.3,-20.1,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.5934081,39.041996,6,P-GPS,
81300,7/12/2021 19:53,38.10554485,-84.75733597,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.2119585,552.3556607,17,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,214.3,-3,-3.8,0,1,1024,1024,1024,1176,0,0,0,23,209.3,-20.4,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.5934081,39.041996,6,P-GPS,
81400,7/12/2021 19:53,38.1055448,-84.75733597,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.1922735,552.3720649,17,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,216.1,-2.5,-3.6,0,1,1024,1024,1024,1173,0,0,0,23,211.2,-20.7,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.9214921,39.37008,6,P-GPS,
81500,7/12/2021 19:53,38.10554473,-84.75733598,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.1693076,552.3983116,17,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,217.9,-2.6,-4.6,0,1,1024,1024,1024,1169,0,0,0,22,213.1,-21.1,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.9214921,39.37008,6,P-GPS,
81600,7/12/2021 19:53,38.10554467,-84.757336,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.1463417,552.4212775,17,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,219.7,-2.5,-4.8,0,1,1024,1024,1024,1136,0,0,0,17,214.8,-21.6,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.9214921,39.37008,6,P-GPS,
81700,7/12/2021 19:53,38.10554459,-84.75733602,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.120095,552.4475242,17,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,221.4,-1.8,-4.2,0,1,1024,1024,1024,1121,0,0,0,15,216.5,-22.1,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.9214921,39.37008,6,P-GPS,
81800,7/12/2021 19:53,38.10554451,-84.75733605,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0905674,552.4803326,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,222.6,-0.9,-3.8,0,1,1024,1024,1024,1122,0,0,0,15,217.9,-22.6,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.9214921,39.37008,6,P-GPS,
81900,7/12/2021 19:53,38.10554444,-84.75733606,39.37008,47.7034136,885.2180785,932.9214921,0,0,508.0676016,552.5032985,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,223.6,-1.2,-4.1,0,1,1024,1024,1024,1130,0,0,0,16,219.1,-23.1,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.9214921,39.37008,6,P-GPS,
82000,7/12/2021 19:53,38.10554439,-84.75733605,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.0479165,552.5229836,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,224.5,-1.7,-4.7,0,1,1024,1024,1024,1139,0,0,0,17,220.3,-23.7,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.5934081,39.041996,6,P-GPS,
82100,7/12/2021 19:53,38.10554435,-84.75733601,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.0315123,552.5426686,16,5,15.839,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,225.5,-2,-5,0,1,1024,1024,1024,1148,0,0,0,19,221.4,-24.3,0,93,3.943,3.972,3.977,3.972,0,0,11.266,91.31,932.5934081,39.041996,6,P-GPS,
82200,7/12/2021 19:53,38.10554431,-84.75733596,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.0151081,552.5623536,16,5,15.811,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,226.6,-1.7,-4.4,0,1,1024,1024,1024,1156,0,0,0,20,222.7,-25,0,93,3.935,3.965,3.973,3.969,0,0,11.626,91.31,932.5934081,39.041996,6,P-GPS,
82300,7/12/2021 19:53,38.10554427,-84.75733589,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.0019848,552.5853195,16,5,15.811,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,227.9,-1.8,-3.6,0,1,1024,1024,1024,1156,0,0,0,20,222.7,-25,0,93,3.935,3.965,3.973,3.969,0,0,11.626,91.31,932.5934081,39.041996,6,P-GPS,
82400,7/12/2021 19:53,38.10554425,-84.75733581,39.041996,47.3753296,885.2180785,932.5934081,0,0,507.9921422,552.6148471,16,5,15.811,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,229.3,-1.6,-3.4,0,1,1024,1024,1024,1171,0,0,0,22,226.7,-27.1,0,93,3.935,3.965,3.973,3.969,0,0,11.626,91.31,932.5934081,39.041996,6,P-GPS,
82600,7/12/2021 19:53,38.10554421,-84.75733556,39.041996,47.3753296,885.2180785,932.5934081,0,0.223694,507.975738,552.6870256,16,5,15.811,999.5225441,105.971132,17.2468074,508.2513286,0,0.223694,0,232.3,-1.9,-3.9,0,1,1024,1024,1024,1184,0,0,0,24,226.7,-27.1,0,93,3.935,3.965,3.973,3.969,0,0,11.626,91.31,932.5934081,39.041996,6,P-GPS,
82700,7/12/2021 19:53,38.10554422,-84.7573354,39.041996,47.3753296,885.2180785,932.5934081,0,0.223694,507.975738,552.7296765,16,5,15.811,999.5225441,105.971132,17.2468074,508.2513286,0,0.223694,0,234,-2,-3.5,0,1,1024,1024,1024,1203,0,0,0,27,226.7,-27.1,0,93,3.935,3.965,3.973,3.969,0,0,11.626,91.31,932.5934081,39.041996,6,P-GPS,
82800,7/12/2021 19:53,38.10554424,-84.75733525,39.041996,47.3753296,885.2180785,932.5934081,0,0.223694,507.9790189,552.7756082,16,5,15.811,999.5225441,105.971132,17.2468074,508.2513286,0,0.223694,0,235.8,-1.8,-3.6,0,1,1024,1024,1024,1250,0,0,0,34,233.5,-30.1,0,93,3.935,3.965,3.973,3.969,0,0,11.626,91.31,932.5934081,39.041996,6,P-GPS,
83000,7/12/2021 19:53,38.1055443,-84.75733494,39.041996,47.3753296,885.2180785,932.5934081,0,0.223694,507.9954231,552.8641909,17,5,15.811,999.5225441,105.971132,17.2468074,508.2513286,0,0.223694,0,240.8,-3,-3.9,0,1,1023,1024,1024,1244,0,0,0,33,235.9,-30.9,0,93,3.935,3.965,3.973,3.969,0,0,11.626,91.31,932.5934081,39.041996,6,P-GPS,
83100,7/12/2021 19:53,38.10554434,-84.75733481,39.041996,47.3753296,885.2180785,932.5934081,0,0.223694,508.0085464,552.9068418,17,5,15.811,999.5225441,105.971132,17.2468074,508.2513286,0,0.223694,0,243.9,-2.3,-4.3,0,1,1023,1024,1024,1252,0,0,0,35,238.6,-31.7,0,93,3.935,3.965,3.973,3.969,0,0,11.626,91.31,932.5934081,39.041996,6,P-GPS,
83200,7/12/2021 19:53,38.10554438,-84.75733467,39.041996,47.3753296,885.2180785,932.5934081,0,0.223694,508.0216698,552.9494928,17,5,15.757,999.5225441,105.971132,17.2468074,508.2513286,0,0.223694,0,247.3,-2.3,-4.1,0,1,1023,1024,1014,1256,0,0,-2,35,241.5,-32.5,0,93,3.934,3.964,3.971,3.966,0,0,11.682,91.31,932.5934081,39.041996,6,P-GPS,
83300,7/12/2021 19:53,38.10554442,-84.75733457,39.041996,47.3753296,885.2180785,932.5934081,0,0.223694,508.0347932,552.9790203,17,5,15.757,999.5225441,105.971132,17.2468074,508.2513286,0,0.223694,0,250.7,-3.6,-4.4,0,1,1024,1024,972,1269,0,0,-8,37,244.7,-33.2,0,93,3.934,3.964,3.971,3.966,0,0,11.682,91.31,932.5934081,39.041996,6,P-GPS,
83400,7/12/2021 19:53,38.10554446,-84.7573345,39.041996,47.3753296,885.2180785,932.5934081,0,0,508.0511974,553.0085479,17,5,15.757,999.5225441,105.971132,17.2468074,508.2513286,0,0,0,254.4,-3.5,-4.5,0,1,1024,1024,948,1272,0,0,-12,38,248.2,-34,0,93,3.934,3.964,3.971,3.966,0,0,11.682,91.31,932.5934081,39.041996,6,P-GPS,
